data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6997187,4,AFG44794,44794,"17 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Paktia,Zurmat,,Zurmat,33.4378,69.0277,2,"Voice of Jihad",Other,"On 17 March 2020, 3 Afghan security personnel were killed and 1 was wounded following 2 attacks by Taliban militants in Zurmat district, Paktia. Fatalities coded as 0 (VoJ reported 3 fatalities).",0,1584984341,AFG
6997196,4,AFG44773,44773,"17 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Kapisa,Tagab,,Tagab,34.855,69.6492,2,"Voice of Jihad",Other,"On 17 March 2020, 1 'Arbaki' was killed by a Taliban sniper in the 'Jankali' area of Tagab district, Kapisa. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1584984341,AFG
6997046,4,AFG44674,44674,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Kunduz,"Khan Abad",,"Khan Abad",36.683,69.1128,2,"New York Times",International,"On 16 March 2020, 5 pro-government militia members were killed and 15, including 5 civilians, were wounded following an attack by Taliban militants in the Band-e-Barq area of Khan Abad (Aqtash) district, Kunduz. Local authorities reported that also 8 Taliban militants were killed. Total fatalities coded as 13.",13,1584984341,AFG
6996794,4,AFG44649,44649,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)","Police Forces of Afghanistan (2014-)",1,12,"Caucasus and Central Asia",Afghanistan,Herat,Ghoryan,,Ghoryan,34.3448,61.4932,1,"Voice of Jihad; New York Times",Other-International,"On 16 March 2020, Taliban militants ambushed an Afghan military vehicle, killing 1 policeman and wounding another, in the Ghorizai-ha village of Ghoryan district center, Herat. Fatalities coded as 1 (VoJ reported 2).",1,1584984341,AFG
6997054,4,AFG44748,44748,"16 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Civilians (Afghanistan)","Labour Group (Afghanistan)",7,27,"Caucasus and Central Asia",Afghanistan,Badghis,"Ab Kamari",,"Sang Atesh",35.0853,63.0642,2,"New York Times",International,"On 16 March 2020, 1 child, a shepherd, was killed by a Taliban-planted roadside bomb close to an Afghan forces check point in the Band-e-Sharan village of Ab Kamari district, Badghis.",1,1584984341,AFG
6996802,4,AFG44687,44687,"16 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Helmand,Lashkargah,,Lashkargah,31.5938,64.3716,1,"Voice of Jihad; Bakhtar News Agency",Other-National,"On 16 March 2020, operations by Afghan military forces killed 10 Taliban militants, in Sangin district and Lashkargah city, Helmand. In another attack, according to Taliban sources, 1 Afghan security personnel commander was wounded following an ambush by the militants in the 'Manar Jok' area of PD1, Lashkargah city, Helmand. Fatalities split over 2 locations (5).",5,1584984341,AFG
6997058,4,AFG44628,44628,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-) Afghan Local Police",,1,12,"Caucasus and Central Asia",Afghanistan,Takhar,Darqad,,Darqad,37.3841,69.4529,2,"New York Times",International,"On 16 March 2020, 3 local policemen were killed and 8 were wounded following an attack by Taliban militants on a convoy in the Alanaq area of Darqad district, Takhar.",3,1584984341,AFG
6996805,4,AFG44696,44696,"16 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Police Forces of Afghanistan (2014-)","Civilians (Afghanistan)",1,12,"Caucasus and Central Asia",Afghanistan,Balkh,"Mazar-e Sharif",,"Mazar-e Sharif",36.709,67.1109,1,"Pajhwok Afghan News; New York Times",National-International,"On 16 March 2020, a bomb suspected to be planted by Taliban militants killed 1 policeman and wounded 1-2 policemen and 3 civilians, in PD8 of Mazar-e Sharif city, Balkh.",1,1584984341,AFG
6997067,4,AFG44681,44681,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-) Afghan Local Police",,1,12,"Caucasus and Central Asia",Afghanistan,Takhar,"Khwaja Baha Wuddin",,"Khwaja Baha Wuddin",37.3451,69.5338,2,"Pajhwok Afghan News",National,"On 16 March 2020, Taliban militants attacked a local police check post, killing 3 local policemen and injuring 7, in Charsi village of Khwaja Baha Wuddin district, Takhar.",3,1584984341,AFG
6997079,4,AFG44598,44598,"16 March 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,,,0,10,"Caucasus and Central Asia",Afghanistan,Jowzjan,Aqcha,,Aqcha,36.905,66.1834,2,"Voice of Jihad",Other,"On 16 March 2020, an airstrike by Afghan military helicopter destroyed a mosque, in Aqcha district, Jowzjan. No casualties reported by source.",0,1584984341,AFG
6996826,4,AFG44749,44749,"16 March 2020",2020,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Helmand,Sangin,,Sangin,32.0728,64.8359,2,"Bakhtar News Agency",National,"On 16 March 2020, operations by Afghan military forces killed 10 Taliban militants, in Sangin district and Lashkargah city, Helmand. Fatalities split over 2 locations (5).",5,1584984341,AFG
6996828,4,AFG44768,44768,"16 March 2020",2020,2,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,"Islamic State (Afghanistan)",,2,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Achin,,"Sra Kala",34.1258,70.7133,2,"Bakhtar News Agency",National,"Reported on 16 March 2020, an airstrike by Afghan military forces killed 1 Islamic State militant, in Achin district, Nangarhar.",1,1584984341,AFG
6997093,4,AFG44609,44609,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Maywand,,"Band Temur",31.5556,64.8769,1,"Voice of Jihad",Other,"On 16 March 2020, Taliban militants attacked an Afghan military post, killing 3 soldiers, in Band Temur of Maywand district, Kandahar. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997101,4,AFG44627,44627,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Takhar,Darqad,,Darqad,37.3841,69.4529,2,"Voice of Jihad",Other,"On 16 March 2020, Taliban militants attacked an Afghan military post, killing 9 soldiers and injuring 1, in Darqad district, Nangarhar. Fatalities coded as 0 (VoJ reported 9).",0,1584984341,AFG
6997114,4,AFG44642,44642,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Paktia,Gardez,,Gardez,33.5974,69.2259,1,"Voice of Jihad",Other,"On 16 March 2020, 2 Afghan security personnel were killed following an attack by Taliban militants on a check point in Gardez city, Paktia. Fatalities coded as 0 (VoJ reported 2 fatalities).",0,1584984341,AFG
6997120,4,AFG44651,44651,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,Girishk,31.8209,64.57,2,"Voice of Jihad",Other,"On 16 March 2020, a Taliban sniper shot and killed 3 Afghan security personnel, in Seydabad of Nahri Saraj district, Helmand. 1 soldier was also killed by another sniper in the 'Faqiran Kaji' area. 1 militant and 1 child were killed, and 1 soldier was wounded, following a third attack by Taliban militants in the district. Fatalities coded as 0 (VoJ reported 6).",0,1584984341,AFG
6997127,4,AFG44658,44658,"16 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nawa-e Barakzayi",,"Hazar Asp",31.5483,64.3318,1,"Voice of Jihad",Other,"Reported on 16 March 2020, Taliban militants attacked a police post, killing and injuring 7 policemen, in Hazar Asp of Nawa-e Barakzayi district, Helmand. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997130,4,AFG44714,44714,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Khost,"Nadir Shah Kot",,"Nadir Shah Kot",33.3066,69.6938,2,"Voice of Jihad",Other,"On 16 March 2020, Taliban militants attacked an Afghan military convoy, causing many casualties, in Nadir Shah Kot district, Khost.",0,1584984341,AFG
6997133,4,AFG44619,44619,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Charbolak,,Charbolak,36.7598,66.7227,2,"Voice of Jihad",Other,"On 16 March 2020, Taliban militants attacked an Afghan military base, killing 2 soldiers, in Charbolak district, Balkh. Fatalities coded as 0 (VoJ reported 2).",0,1584984341,AFG
6997135,4,AFG44719,44719,"16 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nawa-e Barakzayi",,"Nawa-e Barakzayi",31.3918,64.319,2,"Voice of Jihad",Other,"Reported on 16 March 2020, Taliban militants clashed with Afghan military forces, killing and injuring 3 soldiers, in Kharabi of Nawa-e Barakzayi district, Helmand. Fatalities coded as 0 (VoJ reported 1-3 fatalities).",0,1584984341,AFG
6997141,4,AFG44675,44675,"16 March 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Afghanistan (2014-)",,1,"Civilians (Afghanistan)",,7,17,"Caucasus and Central Asia",Afghanistan,Kunduz,"Khan Abad",,"Khan Abad",36.683,69.1128,2,"Voice of Jihad",Other,"On 16 March 2020, shelling by Afghan military forces hit a civilian area, killing 10 civilians and injuring 5, in Khan Abad district, Kunduz. Fatalities coded as 0 (VoJ reported 10).",0,1584984341,AFG
6997198,4,AFG44747,44747,"16 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Badghis,"Ab Kamari",,"Sang Atesh",35.0853,63.0642,2,"Voice of Jihad",Other,"On 16 March 2020, Taliban militants attacked a suspected Afghan military post, killing 3 soldiers and injuring 2, in Band Sharan of Ab Kamari district, Badghis. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6996796,4,AFG44659,44659,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-) Special Forces",,1,12,"Caucasus and Central Asia",Afghanistan,Herat,Hirat,,Herat,34.3482,62.1997,1,"New York Times; Voice of Jihad",Other-International,"On 15 March 2020, Taliban militants ambushed and killed 1 Afghan military special forces commander, in the Shidai area of PD8, Herat city. Fatalities coded as 1 (VoJ also reported 1).",1,1584984341,AFG
6997057,4,AFG44625,44625,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Baghlan,"Dahana i Ghuri",,"Dahana i Ghuri",35.9024,68.4874,2,"New York Times",International,"On 15 March 2020, 2 soldiers were killed and 3 were wounded in an attack by Taliban militants in the Niazullah village of Dahana i Ghuri district, Baghlan.",2,1584984341,AFG
6997062,4,AFG44706,44706,"15 March 2020",2020,1,Battles,"Armed clash","Police Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nad Ali",,"Nad-e Ali",31.6323,64.2645,2,"Pajhwok Afghan News",National,"On 15 March 2020, police forces clashed with Taliban militants, killing 5 militants, in Nad Ali (Marja) district, Helmand. In another attack, 1 policeman was killed and 5 were wounded following attacks by Taliban militants on check points in Nad Ali district, Helmand. Total fatalities coded as 6.",6,1584984341,AFG
6997063,4,AFG44644,44644,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,Garmsir,,Garmsir,31.1167,64.2,2,"Pajhwok Afghan News",National,"On 15 March 2020, Taliban militants shot and killed 5 policemen, in Gramsir district, Helmand.",5,1584984341,AFG
6997064,4,AFG44727,44727,"15 March 2020",2020,1,Battles,"Armed clash","Police Forces of Afghanistan (2014-) Afghan Local Police",,1,"Police Forces of Afghanistan (2014-) Afghan Local Police",,1,11,"Caucasus and Central Asia",Afghanistan,Kandahar,Zhari,,Pasab,31.5759,65.4273,2,"Pajhwok Afghan News",National,"On 15 March 2020, a local policeman turned on his colleagues killing 4 policemen, and injuring 1, in Zhari district, Kandahar.",4,1584984341,AFG
6996813,4,AFG44743,44743,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Ghor,"Dawlat Yar",,Qazi,34.6106,65.7419,1,"New York Times; Bakhtar News Agency",National-International,"On 15 March 2020, 1 soldier was killed following attacks by Taliban militants on check points in the Qazi (Qaziyan) village of Dawlat Yar district, Ghor. Also a Taliban militant was killed and 3 were wounded.",2,1584984341,AFG
6996814,4,AFG44756,44756,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)","Military Forces of Afghanistan (2014-) Special Forces; Police Forces of Afghanistan (2014-) Special Forces; Police Forces of Afghanistan (2014-)",1,12,"Caucasus and Central Asia",Afghanistan,Ghor,Shahrak,,Shahrak,34.1074,64.3052,2,"Voice of Jihad; New York Times; Arzu TV",Other-National,"On 15 March 2020, 6 commandos, 5 soldiers, 2 police commandos, and 15 Taliban militants were killed, and 20 commandos, soldiers, and policemen were wounded, following attacks by Taliban militants on check points in the Salah Khana village of Kamenge area of Shahrak district, Ghor. Taliban sources claimed only 15 Afghan security forces were killed. Fatalities coded as 28 (VoJ reported 15).",28,1584984341,AFG
6997077,4,AFG44744,44744,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Ghazni,"Dih Yak",,Ramak,33.5223,68.6264,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants clashed with Afghan military forces, killing 3 soldiers and injuring 2, in Dih Yak district, Ghazni. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997080,4,AFG44595,44595,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Militia (Pro-Government)",,3,23,"Caucasus and Central Asia",Afghanistan,Laghman,Alishing,,Alishing,34.7836,70.108,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants ambushed and killed 1 Arbaki, and injured 1, in Alishing district, Laghman. Fatalities coded as 0 (VoJ reported 1).",0,1584984341,AFG
6997087,4,AFG44612,44612,"15 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-) Special Forces",,1,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Behsud,,Behsud,34.4516,70.4589,2,"Voice of Jihad",Other,"On 15 March 2020, a bomb planted by Taliban hit an Afghan military special forces vehicle, killing 2 commandos and injuring 3, in Behsud district, Nangarhar. Fatalities coded as 0 (VoJ reported 2).",0,1584984341,AFG
6997090,4,AFG44600,44600,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Zabul,Arghandab,,Arghandab,32.5555,67.0371,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban snipers shot and killed 3 Afghan security forces, in Malakhyano of Arghandab district, Zabul. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997097,4,AFG44623,44623,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Chimtal,,Chimtal,36.6782,66.8033,2,"Voice of Jihad",Other,"On 15 March 2020, a Taliban sniper shot and killed 1 Afghan soldier, in Chimtal district, Balkh. Fatalities coded as 0 (VoJ reported 1).",0,1584984341,AFG
6997099,4,AFG44771,44771,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kapisa,Tagab,,Tagab,34.855,69.6492,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants attacked an Afghan military post and clashed with soldiers, killing 3 soldiers, in Tagab district, Kapisa. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997108,4,AFG44635,44635,"15 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Urozgan,"Deh Rahwod",,"Deh Rahwod",32.6232,65.4579,2,"Voice of Jihad",Other,"On 15 March 2020, a landmine planted by Taliban hit an Afghan military APC, killing 2 soldiers, in Kala Murchi of Deh Rahwod district, Urozgan. Fatalities coded as 0 (VoJ reported 2).",0,1584984341,AFG
6997117,4,AFG44645,44645,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Ghazni,Gelan,,Gelan,32.7269,67.637,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants ambushed and killed 1 Afghan military officer, in Gelan district, Ghazni. Fatalities coded as 0 (VoJ reported 1).",0,1584984341,AFG
6997119,4,AFG44701,44701,"15 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Logar,"Mohammad Agha",,"Mohammad Agha",34.2118,69.0999,2,"Voice of Jihad",Other,"Reported on 15 March 2020, Taliban militants attacked an Afghan military post, in Mohammad Agha district, Logar. No casualties reported by source.",0,1584984341,AFG
6997123,4,AFG44654,44654,"15 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Herat,Gulran,,Gulran,35.1055,61.6873,2,"Voice of Jihad",Other,"On 15 March 2020, an IED planted by Taliban destroyed an Afghan military tank, killing and injuring all soldiers inside, in Gulran district, Herat. Fatalities coded as 0 (VoJ reported unknown tank fatalities (3)).",0,1584984341,AFG
6997132,4,AFG44618,44618,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Charbolak,,Charbolak,36.7598,66.7227,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants attacked and killed 4 Afghan soldiers and injured 2, in Charbolak district, Balkh. Fatalities coded as 0 (VoJ reported 4).",0,1584984341,AFG
6997134,4,AFG44668,44668,"15 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Khogyani,,Kaga,34.2409,70.1827,2,"Voice of Jihad",Other,"On 15 March 2020, 2 bombs planted by Taliban killed 3 Afghan soldiers, and injured 3, in Khogyani district, Nangarhar. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997139,4,AFG44673,44673,"15 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Maywand,,"Khak Chopan",31.6783,64.8996,1,"Voice of Jihad",Other,"On 15 March 2020, a bomb planted by Taliban killed 2 Afghan soldiers, in Khak Chopan of Maywand district, Kandahar. Fatalities coded as 0 (VoJ reported 2).",0,1584984341,AFG
6997149,4,AFG44686,44686,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Laghman,Qarghayi,,Lalkhanabad,34.547,70.2444,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants attacked an Afghan military base, killing 1 soldier and injured 2, in Qarghayi district, Laghman. Fatalities coded as 0 (VoJ reported 1).",0,1584984341,AFG
6997154,4,AFG44693,44693,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,Malgir,31.7333,64.45,1,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants attacked a police check post, killing 3 policemen, in Malgir of Nahri Saraj district, Helmand. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997155,4,AFG44695,44695,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kandahar,Maywand,,Maywand,31.7333,65.1333,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants shot and killed 1 Afghan soldier, and in another attack a Taliban sniper shot and killed 2 soldiers, in Kalancheki and Sara Baghal of Maywand district, Kandahar. Fatalities coded as 0 (VoJ reported 3).",0,1584984341,AFG
6997163,4,AFG44705,44705,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nad Ali",,"Nad-e Ali",31.6323,64.2645,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants attacked an Afghan military post, killing 15 soldiers, in Nad Ali district, Helmand. Fatalities coded as 0 (VoJ reported 15).",0,1584984341,AFG
6997164,4,AFG44753,44753,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,"Sar-e Pol",Sayyad,,Sayyad,36.1352,65.8297,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants attacked an Afghan military convoy, destroying 2 tanks, killing and injuring 2 soldiers, in Malki of Sayyad district, Sar-e Pol. Fatalities coded as 0 (VoJ reported 1-2 fatalities).",0,1584984341,AFG
6997170,4,AFG44745,44745,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,Saidan,31.8166,64.5922,1,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants ambushed and killed 1 policeman, in Saidan of Nahri Saraj district, Helmand. Fatalities coded as 0 (VoJ reported 1).",0,1584984341,AFG
6997176,4,AFG44721,44721,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Kapisa,Nijrab,,Nijrab,34.9789,69.5724,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants attacked an Afghan military post, killing 1 soldier and injuring 2, in Nijrab district, Kapisa. Fatalities coded as 0 (VoJ reported 1).",0,1584984341,AFG
6997179,4,AFG44724,44724,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Herat,Obe,,Obe,34.3697,63.1764,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants ambushed and killed 1 Afghan soldier and injured 1, in Rehman Jan Killi of Obe district, Herat. Fatalities coded as 0 (VoJ reported 1).",0,1584984341,AFG
6997186,4,AFG44731,44731,"15 March 2020",2020,2,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Logar,"Pul i Alam",,"Puli Alam",33.9953,69.0227,2,"Voice of Jihad",Other,"Reported on 15 March 2020, Taliban militants clashed with Afghan military forces, killing 2 soldiers and injuring 1, in Puli Alam district, Logar. Fatalities coded as 0 (VoJ reported 2).",0,1584984341,AFG
6997207,4,AFG44791,44791,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Urozgan,"Deh Rahwod",,"Zar Tale Ghar",32.4937,65.4838,1,"Voice of Jihad",Other,"On 15 March 2020, a Taliban sniper shot and killed 2 Afghan security forces, in Zar Tale Ghar of Deh Rahwod district, Urozgan. Fatalities coded as 0 (VoJ reported 2).",0,1584984341,AFG
6997209,4,AFG44767,44767,"15 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Khost,Spera,,Spera,33.202,69.5152,2,"Voice of Jihad",Other,"On 15 March 2020, Taliban militants clashed with Afghan military forces, in Spera district, Khost. No casualties reported by source.",0,1584984342,AFG
6993462,4,AFG44569,44569,"14 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Zabul,Qalat,,Qalat,32.1058,66.9083,1,"Voice of Jihad",Other,"On 14 March 2020, 1 Afghan security personnel commander was killed following an attack by Taliban militants in the limits of Qalat city, Zabul. Fatalities coded as 0 (VoJ reported 1 fatality).",0,1584385141,AFG
6996790,4,AFG44617,44617,"14 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Balkh,Charbolak,,Charbolak,36.7598,66.7227,2,"New York Times; Voice of Jihad",Other-International,"On 14 March 2020, Taliban militants attacked an Afghan military supply convoy, killing 3 soldiers and injuring 1, in the Hazrat Qishlaq and Timurak areas of Charbolak district, Balkh. Taliban sources claimed 6 soldiers were killed. Fatalities coded as 0 (all 3 fatalities coded in Timurak) (VoJ reported 6).",0,1584984341,AFG
6997051,4,AFG44728,44728,"14 March 2020",2020,1,Battles,"Armed clash","Police Forces of Afghanistan (2014-)",Taliban,1,"Police Forces of Afghanistan (2014-)",,1,11,"Caucasus and Central Asia",Afghanistan,Kandahar,Zhari,,Pasab,31.5759,65.4273,2,"New York Times",International,"On 14 March 2020, 4 policemen were killed by a Taliban infiltrator in the Dushakha area of Zhari district, Kandahar.",4,1584984341,AFG
6993469,4,AFG44577,44577,"14 March 2020",2020,1,Battles,"Armed clash",Taliban,,2,"Police Forces of Afghanistan (2014-)","Military Forces of Afghanistan (2014-)",1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,Girishk,31.8209,64.57,2,"Voice of Jihad",Other,"On 14 March 2020, 4 policemen/soldiers were killed following an ambush by Taliban militants in the 'Kamparak' area of Nahri Saraj district, Helmand. Fatalities coded as 0 (VoJ reported 4 fatalities).",0,1584385141,AFG
6993470,4,AFG44578,44578,"14 March 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nahri Saraj",,Yakhchal,31.79,64.6829,1,"Voice of Jihad",Other,"On 14 March 2020, a number of Afghan security personnel were killed and wounded when their tank were hit by a Taliban-planted IED in the Yakhchal area of Nahri Saraj district, Helmand. Fatalities coded as 0 (VoJ reported unknown tank fatalities (3)).",0,1584385141,AFG
